URL,Langue,Section,Siman,Seif,Niveau,Fichier_source,Titre,Statut_HTTP,Indexable,Present_dans_sitemap,Commentaires
https://daattorah.com/oh-quotidien/64/synthese,fr,orah-haim,64,,3-Synthese,sources/orah-haim/siman-64/niveau-3-synthese.html,Siman ס״ד · Niveau 3 — Synthèse | Orah Haïm — Quotidien,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/64/daat-harav/en,en,orah-haim,64,,4-DaatHaRav,sources/orah-haim/siman-64/niveau-4-daat-harav-en.html,Siman 64 · Level 4 — Daat HaRav (Alter Rebbe) | Orah Haim,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/64/daat-harav/he,he,orah-haim,64,,4-DaatHaRav,sources/orah-haim/siman-64/niveau-4-daat-harav-he.html,סימן ס״ד · רמה 4 — דעת הרב (אדמו״ר הזקן) | אורח חיים,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/64/daat-harav,fr,orah-haim,64,,4-DaatHaRav,sources/orah-haim/siman-64/niveau-4-daat-harav.html,Siman 64 · Niveau 4 — Daat HaRav (Admour HaZaken) | Orah Haïm,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/en,en,orah-haim,7,,Index,sources/orah-haim/siman-7/index-en.html,Siman 7 — Asher Yatzar Throughout the Day | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/he,he,orah-haim,7,,Index,sources/orah-haim/siman-7/index-he.html,סימן ז׳ — ברכת אשר יצר כל היום | אורח חיים,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/,fr,orah-haim,7,,Index,sources/orah-haim/siman-7/index.html,Siman 7 — Asher Yatsar tout au long du jour | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/base/en,en,orah-haim,7,,1-Base,sources/orah-haim/siman-7/niveau-1-base-en.html,Siman ז׳ · Level 1 — Asher Yatsar all day | Orah Haïm,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/base/he,he,orah-haim,7,,1-Base,sources/orah-haim/siman-7/niveau-1-base-he.html,סימן ז׳ · רמה 1 — אשר יצר כל היום | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/base,fr,orah-haim,7,,1-Base,sources/orah-haim/siman-7/niveau-1-base.html,Siman ז׳ · Niveau 1 — Asher Yatsar tout le jour | Orah Haïm,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/lamdan/en,en,orah-haim,7,,2-Lamdan,sources/orah-haim/siman-7/niveau-2-lamdan-en.html,Siman ז׳ · Level 2 (Lamdan) — אשר יצר כל היום | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/lamdan/he,he,orah-haim,7,,2-Lamdan,sources/orah-haim/siman-7/niveau-2-lamdan-he.html,סימן ז׳ · רמה 2 (למדן) — אשר יצר כל היום | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/lamdan,fr,orah-haim,7,,2-Lamdan,sources/orah-haim/siman-7/niveau-2-lamdan.html,Siman ז׳ · Niveau 2 (Lamdan) — אשר יצר כל היום | Orah Haïm,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/synthese/en,en,orah-haim,7,,3-Synthese,sources/orah-haim/siman-7/niveau-3-synthese-en.html,Siman ז׳ · Level 3 Master Synthesis — Summary & Mnemonics | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/synthese/he,he,orah-haim,7,,3-Synthese,sources/orah-haim/siman-7/niveau-3-synthese-he.html,סימן ז׳ · רמה 3 סיכום מגיסטרלי — סיכום וסימני זיכרון | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/synthese,fr,orah-haim,7,,3-Synthese,sources/orah-haim/siman-7/niveau-3-synthese.html,Siman ז׳ · Niveau 3 — Synthèse | Orah Haïm — Quotidien,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/daat-harav/en,en,orah-haim,7,,4-DaatHaRav,sources/orah-haim/siman-7/niveau-4-daat-harav-en.html,Siman 7 · Level 4 — The Alter Rebbe's Shitah | Orah Haim,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/daat-harav/he,he,orah-haim,7,,4-DaatHaRav,sources/orah-haim/siman-7/niveau-4-daat-harav-he.html,סימן ז׳ · רמה 4 — שיטת אדמו״ר הזקן | אורח חיים,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/7/daat-harav,fr,orah-haim,7,,4-DaatHaRav,sources/orah-haim/siman-7/niveau-4-daat-harav.html,Siman 7 · Niveau 4 — Chitah de l'Admour HaZaken | Orah Haïm,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/en,en,orah-haim,8,,Index,sources/orah-haim/siman-8/index-en.html,Siman 8 — Donning the Tzitzit (ציצית) | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/he,he,orah-haim,8,,Index,sources/orah-haim/siman-8/index-he.html,סימן ח׳ — הלכות ציצית ועטיפתו | אורח חיים,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/,fr,orah-haim,8,,Index,sources/orah-haim/siman-8/index.html,Siman 8 — L'enveloppement du tsitsit (ציצית) | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/base/en,en,orah-haim,8,,1-Base,sources/orah-haim/siman-8/niveau-1-base-en.html,Siman ח׳ · Level 1 — Laws of Tsitsit and the atifa | Orah Haïm,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/base/he,he,orah-haim,8,,1-Base,sources/orah-haim/siman-8/niveau-1-base-he.html,סימן ח׳ · רמה 1 — הלכות ציצית ועטיפתו | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/base,fr,orah-haim,8,,1-Base,sources/orah-haim/siman-8/niveau-1-base.html,Siman ח׳ · Niveau 1 — Lois du Tsitsit et de l'enveloppement,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/lamdan/en,en,orah-haim,8,,2-Lamdan,sources/orah-haim/siman-8/niveau-2-lamdan-en.html,Siman ח׳ · Level 2 (Lamdan) — הלכות ציצית ועטיפתו | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/lamdan/he,he,orah-haim,8,,2-Lamdan,sources/orah-haim/siman-8/niveau-2-lamdan-he.html,סימן ח׳ · רמה 2 (למדן) — הלכות ציצית ועטיפתו | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/lamdan,fr,orah-haim,8,,2-Lamdan,sources/orah-haim/siman-8/niveau-2-lamdan.html,Siman ח׳ · Niveau 2 (Lamdan) — הלכות ציצית ועטיפתו | Orah Haïm,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/synthese/en,en,orah-haim,8,,3-Synthese,sources/orah-haim/siman-8/niveau-3-synthese-en.html,Siman ח׳ · Level 3 Master Synthesis — Summary & Mnemonics | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/synthese/he,he,orah-haim,8,,3-Synthese,sources/orah-haim/siman-8/niveau-3-synthese-he.html,סימן ח׳ · רמה 3 סיכום מגיסטרלי — סיכום וסימני זיכרון | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/synthese,fr,orah-haim,8,,3-Synthese,sources/orah-haim/siman-8/niveau-3-synthese.html,Siman ח׳ · Niveau 3 — Synthèse | Orah Haïm — Quotidien,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/daat-harav/en,en,orah-haim,8,,4-DaatHaRav,sources/orah-haim/siman-8/niveau-4-daat-harav-en.html,Siman 8 · Level 4 — The Alter Rebbe's Shitah | Orah Haim,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/daat-harav/he,he,orah-haim,8,,4-DaatHaRav,sources/orah-haim/siman-8/niveau-4-daat-harav-he.html,סימן ח׳ · רמה 4 — שיטת אדמו״ר הזקן | אורח חיים,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/8/daat-harav,fr,orah-haim,8,,4-DaatHaRav,sources/orah-haim/siman-8/niveau-4-daat-harav.html,Siman 8 · Niveau 4 — Chitah de l'Admour HaZaken | Orah Haïm,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/en,en,orah-haim,9,,Index,sources/orah-haim/siman-9/index-en.html,Siman 9 — Which Garments Require Tzitzit (ציצית) | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/he,he,orah-haim,9,,Index,sources/orah-haim/siman-9/index-he.html,סימן ט׳ — איזה בגדים חייבים בציצית | אורח חיים,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/,fr,orah-haim,9,,Index,sources/orah-haim/siman-9/index.html,Siman 9 — Les vêtements obligés au tsitsit (ציצית) | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/base/en,en,orah-haim,9,,1-Base,sources/orah-haim/siman-9/niveau-1-base-en.html,Siman ט׳ · Level 1 — Which garments require tsitsit | Orah Haïm,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/base/he,he,orah-haim,9,,1-Base,sources/orah-haim/siman-9/niveau-1-base-he.html,סימן ט׳ · רמה 1 — איזה בגדים חייבים בציצית | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/base,fr,orah-haim,9,,1-Base,sources/orah-haim/siman-9/niveau-1-base.html,Siman ט׳ · Niveau 1 — Quels vêtements sont obligés au tsitsit,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/lamdan/en,en,orah-haim,9,,2-Lamdan,sources/orah-haim/siman-9/niveau-2-lamdan-en.html,Siman ט׳ · Level 2 (Lamdan) — איזה בגדים חייבים בציצית | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/lamdan/he,he,orah-haim,9,,2-Lamdan,sources/orah-haim/siman-9/niveau-2-lamdan-he.html,סימן ט׳ · רמה 2 (למדן) — איזה בגדים חייבים בציצית | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/lamdan,fr,orah-haim,9,,2-Lamdan,sources/orah-haim/siman-9/niveau-2-lamdan.html,Siman ט׳ · Niveau 2 — איזה בגדים חייבים בציצית | Orah Haïm,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/synthese/en,en,orah-haim,9,,3-Synthese,sources/orah-haim/siman-9/niveau-3-synthese-en.html,Siman ט׳ · Level 3 Master Synthesis — Summary & Mnemonics | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/synthese/he,he,orah-haim,9,,3-Synthese,sources/orah-haim/siman-9/niveau-3-synthese-he.html,סימן ט׳ · רמה 3 סיכום מגיסטרלי — סיכום וסימני זיכרון | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/synthese,fr,orah-haim,9,,3-Synthese,sources/orah-haim/siman-9/niveau-3-synthese.html,Siman ט׳ · Niveau 3 — Synthèse | Orah Haïm — Quotidien,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/daat-harav/en,en,orah-haim,9,,4-DaatHaRav,sources/orah-haim/siman-9/niveau-4-daat-harav-en.html,Siman 9 · Level 4 — Shitah of the Admur HaZaken | Orah Haim,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/daat-harav/he,he,orah-haim,9,,4-DaatHaRav,sources/orah-haim/siman-9/niveau-4-daat-harav-he.html,סימן ט׳ · רמה ד — שיטת אדמו״ר הזקן | אורח חיים,200 (fichier présent),oui,oui,
https://daattorah.com/oh-quotidien/9/daat-harav,fr,orah-haim,9,,4-DaatHaRav,sources/orah-haim/siman-9/niveau-4-daat-harav.html,Siman 9 · Niveau 4 — Chitah de l'Admour HaZaken | Orah Haïm,200 (fichier présent),oui,oui,
https://daattorah.com/oh/en,en,shabbat,,,Index,sources/shabbat/index-en.html,Hilkhot Shabbat — Study by siman of the Choulhan Aroukh | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/he,he,shabbat,,,Index,sources/shabbat/index-he.html,הלכות שבת — לימוד שולחן ערוך סימן אחר סימן · DAAT דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/,fr,shabbat,,,Index,sources/shabbat/index.html,Hilkhot Shabbat — Étude par siman du Choulhan Aroukh | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/en,en,shabbat,242,,Index,sources/shabbat/siman-242/index-en.html,Siman רמ״ב — Kavod and Oneg Shabbat | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/he,he,shabbat,242,,Index,sources/shabbat/siman-242/index-he.html,סימן רמ״ב — כבוד ועונג שבת | הלכות שבת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/,fr,shabbat,242,,Index,sources/shabbat/siman-242/index.html,Siman רמ״ב — Kavod et Oneg Shabbat | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/base/en,en,shabbat,242,,1-Base,sources/shabbat/siman-242/niveau-1-base-en.html,Siman רמ״ב · Level 1 — Kavod and Oneg Shabbat | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/base/he,he,shabbat,242,,1-Base,sources/shabbat/siman-242/niveau-1-base-he.html,סימן רמ״ב · רמה 1 בסיסית — כבוד ועונג שבת · התחלה לימודית | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/base,fr,shabbat,242,,1-Base,sources/shabbat/siman-242/niveau-1-base.html,Siman רמ״ב · Niveau 1 — Kavod et Oneg Shabbat | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/lamdan/en,en,shabbat,242,,2-Lamdan,sources/shabbat/siman-242/niveau-2-lamdan-en.html,"Siman רמ״ב · Level 2 — Sougya לוו עלי, Takkanat Ezra | Hilkhot Shabbat",200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/lamdan/he,he,shabbat,242,,2-Lamdan,sources/shabbat/siman-242/niveau-2-lamdan-he.html,"סימן רמ״ב · רמה 2 למדן — פלפול מעמיק · סוגיית לוו עלי, תקנת עזרא | דעת",200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/lamdan,fr,shabbat,242,,2-Lamdan,sources/shabbat/siman-242/niveau-2-lamdan.html,"Siman רמ״ב · Niveau 2 — Sougya לוו עלי, Tikkun Ezra | Hilkhot Shabbat",200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/synthese/en,en,shabbat,242,,3-Synthese,sources/shabbat/siman-242/niveau-3-synthese-en.html,Siman רמ״ב · Level 3 Master Synthesis — Summary & Mnemonics | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/synthese/he,he,shabbat,242,,3-Synthese,sources/shabbat/siman-242/niveau-3-synthese-he.html,סימן רמ״ב · רמה 3 סיכום מגיסטרלי — סיכום וסימני זיכרון | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/synthese,fr,shabbat,242,,3-Synthese,sources/shabbat/siman-242/niveau-3-synthese.html,Siman רמ״ב · Niveau 3 — mnémoniques | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/daat-harav/en,en,shabbat,242,,4-DaatHaRav,sources/shabbat/siman-242/niveau-4-daat-harav-en.html,Siman 242 · Level 4 — Shitah of the Alter Rebbe | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/daat-harav/he,he,shabbat,242,,4-DaatHaRav,sources/shabbat/siman-242/niveau-4-daat-harav-he.html,סימן רמ״ב · רמה 4 דעת הרב — שיטת אדמו״ר הזקן | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/242/daat-harav,fr,shabbat,242,,4-DaatHaRav,sources/shabbat/siman-242/niveau-4-daat-harav.html,Siman 242 · Niveau 4 — Chitah de l'Admour HaZaken | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/en,en,shabbat,243,,Index,sources/shabbat/siman-243/index-en.html,Siman רמ״ג — Renting Your Bath or Field to a Non-Jew | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/he,he,shabbat,243,,Index,sources/shabbat/siman-243/index-he.html,סימן רמ״ג — השכרת מרחץ או שדה לגוי · שולחן ערוך · לימוד בעברית | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/,fr,shabbat,243,,Index,sources/shabbat/siman-243/index.html,Siman רמ״ג — Louer son bain ou son champ à un | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/base/en,en,shabbat,243,,1-Base,sources/shabbat/siman-243/niveau-1-base-en.html,Siman רמ״ג · Level 1 — Renting Out a Field or | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/base/he,he,shabbat,243,,1-Base,sources/shabbat/siman-243/niveau-1-base-he.html,סימן רמ״ג · רמה 1 בסיסית — להשכיר שדה או מרחץ לגוי · התחלה | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/base,fr,shabbat,243,,1-Base,sources/shabbat/siman-243/niveau-1-base.html,Siman רמ״ג · Niveau 1 — Louer son champ ou son bain | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/lamdan/en,en,shabbat,243,,2-Lamdan,sources/shabbat/siman-243/niveau-2-lamdan-en.html,"Siman רמ״ג · Level 2 — Amira le-Akum, Maaras Ayin | Hilkhot Shabbat",200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/lamdan/he,he,shabbat,243,,2-Lamdan,sources/shabbat/siman-243/niveau-2-lamdan-he.html,"סימן רמ״ג · רמה 2 למדן — פלפול מעמיק · אמירה לגוי, מראית עין | דעת",200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/lamdan,fr,shabbat,243,,2-Lamdan,sources/shabbat/siman-243/niveau-2-lamdan.html,"Siman רמ״ג · Niveau 2 — אמירה לגוי, מראית עין | Hilkhot Shabbat",200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/synthese/en,en,shabbat,243,,3-Synthese,sources/shabbat/siman-243/niveau-3-synthese-en.html,Siman רמ״ג · Level 3 Master Synthesis — Recap & Decision Tree | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/synthese/he,he,shabbat,243,,3-Synthese,sources/shabbat/siman-243/niveau-3-synthese-he.html,סימן רמ״ג · רמה 3 סיכום מגיסטרלי — תמצית ועץ החלטה | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/synthese,fr,shabbat,243,,3-Synthese,sources/shabbat/siman-243/niveau-3-synthese.html,Siman רמ״ג · Niveau 3 — arbre de décision | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/daat-harav/en,en,shabbat,243,,4-DaatHaRav,sources/shabbat/siman-243/niveau-4-daat-harav-en.html,Siman רמ״ג · Level 4 — Shitah of the Alter Rebbe | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/daat-harav/he,he,shabbat,243,,4-DaatHaRav,sources/shabbat/siman-243/niveau-4-daat-harav-he.html,סימן רמ״ג · רמה 4 דעת הרב — שיטת אדמו״ר הזקן | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/243/daat-harav,fr,shabbat,243,,4-DaatHaRav,sources/shabbat/siman-243/niveau-4-daat-harav.html,Siman 242 · Niveau 4 — Chitah de l'Admour HaZaken | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/en,en,shabbat,244,,Index,sources/shabbat/siman-244/index-en.html,"Siman רמ""ד — A Non-Jew's Labor for a Jew | Hilkhot Shabbat",200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/he,he,shabbat,244,,Index,sources/shabbat/siman-244/index-he.html,סימן רמ״ד — אֵיזוֹ מְלָאכוֹת יָכוֹל הַנָּכְרִי לַעֲשׂוֹת | הלכות שבת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/,fr,shabbat,244,,Index,sources/shabbat/siman-244/index.html,"Siman רמ""ד — Quels travaux le non-juif peut faire | Hilkhot Shabbat",200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/base/en,en,shabbat,244,,1-Base,sources/shabbat/siman-244/niveau-1-base-en.html,Siman רמ״ד · Level 1 Base — Kablanus l'akum | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/base/he,he,shabbat,244,,1-Base,sources/shabbat/siman-244/niveau-1-base-he.html,סימן רמ״ד · רמה 1 בסיסית — קבלנות לנכרי · ו׳ סעיפי המחבר | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/base,fr,shabbat,244,,1-Base,sources/shabbat/siman-244/niveau-1-base.html,Siman רמ״ד · Niveau 1 — Confier au forfait | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/lamdan/en,en,shabbat,244,,2-Lamdan,sources/shabbat/siman-244/niveau-2-lamdan-en.html,"Siman <bdi>רמ״ד</bdi> · Level 2 Lamdan — Sechir Yom, Kablan, Amira le-Akum | DAAT",200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/lamdan/he,he,shabbat,244,,2-Lamdan,sources/shabbat/siman-244/niveau-2-lamdan-he.html,"סימן <bdi>רמ״ד</bdi> · רמה 2 למדן — שכיר יום, קבלן, אמירה לעכו״ם | דעת",200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/lamdan,fr,shabbat,244,,2-Lamdan,sources/shabbat/siman-244/niveau-2-lamdan.html,"Siman <bdi>רמ״ד</bdi> · Niveau 2 Lamdan — שכיר יום, קבלן, אמירה לעכו״ם | DAAT",200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/synthese/en,en,shabbat,244,,3-Synthese,sources/shabbat/siman-244/niveau-3-synthese-en.html,Siman <bdi>רמ״ד</bdi> · Level 3 Synthesis | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/synthese/he,he,shabbat,244,,3-Synthese,sources/shabbat/siman-244/niveau-3-synthese-he.html,סימן <bdi>רמ״ד</bdi> · רמה 3 סיכום | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/synthese,fr,shabbat,244,,3-Synthese,sources/shabbat/siman-244/niveau-3-synthese.html,Siman <bdi>רמ״ד</bdi> · Niveau 3 Synthèse Magistrale | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/daat-harav/en,en,shabbat,244,,4-DaatHaRav,sources/shabbat/siman-244/niveau-4-daat-harav-en.html,Siman 244 · Level 4 — Shitah of the Alter Rebbe | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/daat-harav/he,he,shabbat,244,,4-DaatHaRav,sources/shabbat/siman-244/niveau-4-daat-harav-he.html,סימן רמ״ד · רמה 4 דעת הרב — שיטת אדמו״ר הזקן | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/244/daat-harav,fr,shabbat,244,,4-DaatHaRav,sources/shabbat/siman-244/niveau-4-daat-harav.html,Siman 244 · Niveau 4 — Chitah de l'Admour HaZaken | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/en,en,shabbat,245,,Index,sources/shabbat/siman-245/index-en.html,"Siman רמ""ה — A Jew and a Non-Jew as Business | Hilkhot Shabbat",200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/he,he,shabbat,245,,Index,sources/shabbat/siman-245/index-he.html,"סימן רמ""ה — יהודי ונכרי איך יתנהגו בשותפות · שולחן ערוך · לימוד | דעת",200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/,fr,shabbat,245,,Index,sources/shabbat/siman-245/index.html,"Siman רמ""ה — Juif et non-juif | Hilkhot Shabbat",200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/base/en,en,shabbat,245,,1-Base,sources/shabbat/siman-245/niveau-1-base-en.html,Siman רמ״ה · Level 1 — Yisrael and Akum in Shutfus | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/base/he,he,shabbat,245,,1-Base,sources/shabbat/siman-245/niveau-1-base-he.html,סימן רמ״ה · רמה 1 בסיסית — ישראל ונכרי שותפין · התחלה לימודית | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/base,fr,shabbat,245,,1-Base,sources/shabbat/siman-245/niveau-1-base.html,Siman רמ״ה · Niveau 1 — Association juif / non-juif | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/lamdan/en,en,shabbat,245,,2-Lamdan,sources/shabbat/siman-245/niveau-2-lamdan-en.html,"Siman <bdi>רמ״ה</bdi> · Level 2 — Shutfus, Tnai me'ikara | Hilkhot Shabbat",200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/lamdan/he,he,shabbat,245,,2-Lamdan,sources/shabbat/siman-245/niveau-2-lamdan-he.html,"סימן <bdi>רמ״ה</bdi> · רמה 2 למדן — שותפות, תנאי מעיקרא, מראית עין | דעת",200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/lamdan,fr,shabbat,245,,2-Lamdan,sources/shabbat/siman-245/niveau-2-lamdan.html,"Siman <bdi>רמ״ה</bdi> · Niveau 2 Lamdan — שותפות, תנאי מעיקרא, מראית עין | DAAT",200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/synthese/en,en,shabbat,245,,3-Synthese,sources/shabbat/siman-245/niveau-3-synthese-en.html,Siman <bdi>רמ״ה</bdi> · Level 3 Comprehensive Synthesis | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/synthese/he,he,shabbat,245,,3-Synthese,sources/shabbat/siman-245/niveau-3-synthese-he.html,סימן <bdi>רמ״ה</bdi> · רמה 3 סיכום מקיף | דעת,200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/synthese,fr,shabbat,245,,3-Synthese,sources/shabbat/siman-245/niveau-3-synthese.html,Siman <bdi>רמ״ה</bdi> · Niveau 3 Synthèse Magistrale | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/daat-harav/en,en,shabbat,245,,4-DaatHaRav,sources/shabbat/siman-245/niveau-4-daat-harav-en.html,Siman 245 · Level 4 — Shitah of the Alter Rebbe | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/daat-harav/he,he,shabbat,245,,4-DaatHaRav,sources/shabbat/siman-245/niveau-4-daat-harav-he.html,סימן רמ״ה · רמה 4 דעת הרב — שיטת אדמו״ר הזקן | DAAT,200 (fichier présent),oui,oui,
https://daattorah.com/oh/245/daat-harav,fr,shabbat,245,,4-DaatHaRav,sources/shabbat/siman-245/niveau-4-daat-harav.html,Siman 245 · Niveau 4 — Chitah de l'Admour HaZaken | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/246/en,en,shabbat,246,,Index,sources/shabbat/siman-246/index-en.html,Siman רמ״ו — Lending and Renting Utensils to a | Hilkhot Shabbat,200 (fichier présent),oui,oui,
https://daattorah.com/oh/246/he,he,shabbat,246,,Index,sources/shabbat/siman-246/index-he.html,"סימן רמ""ו — דיני השאלה והשכרה לגוי בשבת · שולחן ערוך · לימוד | דעת",200 (fichier présent),oui,oui,
https://daattorah.com/oh/246/,fr,shabbat,246,,Index,sources/shabbat/siman-246/index.html,Siman רמ״ו — Prêt et location d'objets à un non-juif | Hilkhot Shabbat,200 (fichier présent),oui,oui,
